id,body,source_author,source_title,score
pd0767042e19e70c,僅かな涙金でおっぱらわれ、散々になって去って行く仲間を見て見ぬ振りをしている有様だった。,永崎貢,組合旗を折る,0.5154
pd379cb1dae95e83,ずっと遠くのほうから、かすかな、かすかな声が聞こえてくるのです。,江戸川乱歩,塔上の奇術師,0.7726
pd5fecd04f658247,虫の入りようも無いものをと思えども、そこには既に赤く腫れ上っていた。,江見水蔭,怪異黒姫おろし,0.6217
pd06223c2c057803,で、吃驚致しまして、この猫は屹度化けると思ったんです。,池田蕉園,「ああしんど」,0.4658
pd5c2da993723d18,夜釣に行くくらいだからそう憶病者ではなかったのです。,池田輝方,夜釣の怪,0.4267
pd5e5eee1a72e8dc,あすこに君によく似たクララが、元気に、男の心の中に咲いた春の花片を散らしている。,池谷信三郎,橋,0.6588
pdbca9a4f83ec1eb,そしてその物置へは多少の手入を加えて、つまり肺結核の大学生を置いてやることにしたという。,沼田一雅,白い光と上野の鐘,0.559
pde922c0aa387c3a,――窓の外は雨と、もみじで、霧が山を織っている。,泉鏡花,眉かくしの霊,0.696
pdb86ea4f019ef81,ひろ子の、あの小さなひろ子の手が土の中から出て、私をさしているような気がするんだ。,浜尾四郎,途上の犯人,0.6401
pd6f1adbf5e41d69,ちえ子さんの白椿は、真赤になりたい位極りが悪くなりました。,海若藍平,白椿,0.5097
pdb74e1ea1af3788,しかし、そこには誰も立っていなかった。,海野十三,鬼仏洞事件,0.7739
pdd7ce52447fe673,出てみると、聞き覚えのない男の声が遠くで、併しはっきりと聞こえていました。,渡辺温,象牙の牌,0.7497
pd0dcfc70e43bef0,さらさらと竹林のさやぎに似た波の音がこころよく耳にひびいてきます。,火野葦平,人魚,0.6031
pddb8360720c4a16,かれらが窓の近くで馬をおりると窓のなかのりっぱなベッドにねむっている美しい顏がジェミイにみえた。,片山広子,ジェミイの冐険,0.5733
pdbca4d6071dc085,誰も話しかけようとするものさえない。,片岡鉄兵,今度こそ,0.5148
pdcfd6983b073cf4,空を裂く爆撃機の唸りは、どの頁にも聞こえるだろう。,牧逸馬,戦雲を駆る女怪,0.6817
pd605561d75bfd77,僕は吸い込まれるようにその音の方に耳をそばだてた。,牧野信一,吊籠と月光と,0.6487
pd3f42bded0ca504,そしてふと、そこに挟んであるはずの蟇口をさらにしっかと挟みかえようとすると、それが無い。,犬田卯,錦紗,0.6249
pd1611f39be4860e,私はそれ等のすべてを目に見、耳に聞きながら、ただ呆然としていました。,田中早苗,十時五十分の急行,0.6021
pd405eba4f0e69db,私はそこに転がりこんだ形になったのである。,田中英光,野狐,0.6261
pd5ca777ddd740c2,路は一面に白い雪のような花の咲いている中へ入った。,田中貢太郎,白い花赤い茎,0.7824
pd0e27d914bd28bf,驢馬の長い耳に日がさして、おりおりけたたましい啼き声が耳を劈く。,田山花袋,一兵卒,0.6633
pd0b9e092025735c,むやみと広いばかりでいつまでたってもそこには何も起きない。,田畑修一郎,石ころ路,0.7282
pd465d37a6218a08,初めは、この妙な挙動に対して誰も何にも云わなかった。,田部隆次,忠五郎のはなし,0.5234
pdc29a6601eafc1a,しばらくすると辺りはしーんとして、もう物音も何も聞こえないでしょう。,甲賀三郎,ニッケルの文鎮,0.7356
pd2aeb9022a1b7e9,木瓜の花と菫の花とが櫟林の下に咲き乱れている。,白柳秀湖,駅夫日記,0.7014
pd8c35378ed4ac6a,凡ゆるものは、原因があって起り、そしてそれ自らが持つ最大限度には発展し得るものなのである。,直木三十五,大衆文芸作法,0.5946
pddb76df6ffb97fa,池の岸に白と紫の大輪の杜若が艶に水々しく咲いていた。,相馬泰三,六月,0.6741
pd1e5164b321964a,土地の者にも訊き、往来の人にも尋ねたが、誰も知らないというのである。,瞿佑,世界怪談名作集,0.4904
pd673ce644d657dc,今度は出かけるや否や、すぐちりぢりになッて採り始めた。,矢崎嵯峨の舎,初恋,0.5446
pd7107e4129243c6,そして、ふたりはなつかしさのあまりだきあって、キッスをしあいました。,矢崎源九郎,十二人兄弟,0.5723
pd2b282a9867f508,淡紅い今にも消えそうな花が、白い花むらの中にぽつぽつと咲いている。,矢田津世子,鴻ノ巣女房,0.7987
pd3f1d588832b084,先ず青空を十里四方位の大さに截って、それを圧搾して石にするんだ。,石川啄木,火星の芝居,0.4239
pd4c6c8a5949a39b,さりながらこれはほんの序の口でございました。,神西清,雪の宿り,0.5969
pd23f180b3ef8a6f,群集はまだ何ものかを待っている容子であった。,秋田滋,墓,0.5546
pd8bb9e37fecd19e,三人が村を出た時は、まだ河の流れに朝霧がかかって、河原の石の上には霜が真白に下りていました。,秋田雨雀,三人の百姓,0.5052
pd2d9498f652e00c,見よ、むこうには茶の花が咲き続いているではないか。,種田山頭火,白い花,0.7343
pd499341bcfbb1bb,まことに筋のとおった、行き届いた文意だったので、私は感心して承諾したのであった。,窪田空穂,遺愛集,0.5461
pd34b9bef42b6997,門からずっと玄関まで石を敷きつめて、両側に造花のような舶来花を咲かせてありました。,竹久夢二,都の眼,0.6112
pd357ee771b17e5f,ぼくの日の丸は日にかがやいて、ぱたぱた鳴りましょう。,竹内浩三,入営のことば,0.5417
pd754014ad9b2231,けれども、何故その意外な結論に到達したか、その経路については何も語っていない。,米川正夫,クロイツェル・ソナタ,0.5899
pd44e5a1a5d35dad,しかし少女の歩いてる所にはなんの花も咲いてなくって、道の色は白かった。,素木しづ,咲いてゆく花,0.751
pd1919d8b9e489d5,かしこいかしこい、お前はかしこいよ。,細井和喜蔵,モルモット,0.6362
pd7ee031318f7d20,窓の下を走る車のヘッドライトが暗闇の天井を一瞬明るく染めたのを、慟哭の想いにかられて見ていた。,織田作之助,雨,0.6669
pd87e5a226bdc126,三四日前の、桜花でも咲き出しそうな陽気が、嘘の様だ。,羽志主水,越後獅子,0.6426
pd0ca5480b47536e,硝子窓から外を見ると、どこも一面にまっ暗である。,芥川竜之介,西郷隆盛,0.7062
pdd8a03da9e7720e,母親が聴き耳を立てていると、みを子は下駄を突っかけて外へ出たようだった。,若杉鳥子,母親,0.6182
pd20dee8bbad1e4f,内からは、寂としてなんの物音も聞こえないのです。,菊池寛,ある抗議書,0.7384
pd41180ca61b7693,そして娘はお母様から頂いた金剛石入りの指環を出して、これをお父様に上げて下さいと申しました。,萠円,正夢,0.4433
pd6a0dfc59ead873,そして再度鍵穴から覗いた時、そこにはもはや、ちゃんといつもの黒猫が坐っていた。,萩原朔太郎,ウォーソン夫人の黒猫,0.5756
pdf28c2e474a91b1,そしてそこには死のような倦怠以外に何もなかった。,葉山嘉樹,海に生くる人々,0.6807
pdd01c7f5fccb16e,粗末なバラックの建物のまわりの、六七本の桜の若樹は、もはや八分どおり咲いていた。,葛西善蔵,死児を産む,0.6233
pdba7fd283127396,すこしよくなったと思って、人をばかにしやがる。,蒲松齢,成仙,0.6068
pdec150105708198,私は、これまでできる限りヨーロツパの詩論や詩も研究して来たつもりであります。,蔵原伸二郎,自序にかえて,0.4177
pde234e83b7f23f3,しばらく耳を澄ましていたが、それ以外には、何一つ聴きとることが出来なかった。,蘭郁二郎,地図にない島,0.6588
pd027633b9db1361,こっちとしたらはやく本格的に取調べてもらいたいところだが、なかなか順番がまわってこない。,西尾正,放浪作家の冒険,0.623
pdb2cad630c04ec5,そして、これも家の庭に咲いたのですと云ってライラックの花を置いて行く。,谷崎潤一郎,鍵,0.6335
pde48d33694c675a,と、しきりにうしろの者を呼ぶ声が薄暮に山彦した。,谷譲次,踊る地平線,0.6145
pde2d915c3f1816f,すぐ眼の前に、白木蓮の大きな花が咲いている。,豊島与志雄,白木蓮,0.7707
pd968437503cd70a,そして久能は自分がこうするのは、真底からは青江を愛し、信じたがっているからなのだと思った。,豊田三郎,リラの手紙,0.5667
pdf89a2bf749b67d,だが然し、住所姓名明記なきものとして、所謂没にはならないのである。,辰野九紫,青バスの女,0.5521
pddb367bc7aa3334,そして、面倒な台所仕事を不慣れな手つきでやり始めた。,辻潤,頸飾り,0.4662
pdb4da4a8faa1639,しかし、もうあそこにいないと言えば、これから行ってみたところでしかたもない。,近松秋江,黒髪,0.6958
pd23b2c500dcc8e1,おもてを流して通る簾売の声が、高く低く聞こえていた。,邦枝完二,歌麿懺悔,0.7138
pd1e37912d825145,いいえ、何の物音もいたしませんでした。,酒井嘉七,ながうた勧進帳,0.5334
pd12f05607b77bbe,風の動く影もない、粛殺たる光景である。,里村欣三,苦力頭の表情,0.5884
pd924a084619f6a0,立花秀子は洋装一点張で、和服と言うものを着た例が無く、それが又自慢の一つでもあったのです。,野村胡堂,流行作家の死,0.5356
pdaa27313d8e8587,玄竜はこういう絶望的な声からのがれようとして、急に腕の間に頭を抱えて耳をふさいだ。,金史良,天馬,0.613
pdd810c68785a020,日が暮れて、みんなが食卓につくと、三びきだけは音楽をやらされました。,金田鬼一,かわいそうな粉ひきの若いものと小猫,0.4729
pd9766c65c6e1892,はかなげに咲き残った、何とかいう花に裾が触れて、花弁の白いのがはらはらと散る。,鈴木三重吉,千鳥,0.7568
pd9d092ae74add74,高くのぼっていた黒煙が、吹きなびかされて板屋の上は、金色に映え冴えて見えた。,長谷川伸,討たせてやらぬ敵討,0.5327
pd142851cf99cd82,向うを見ると、薄っすらと人陰が見えて、糸を繰る音がする。,長谷川時雨,糸繰沼,0.4465
pd3fe2be46428762,女俳優はあべこべに吃驚して、癪を起したなどは滑稽だ。,関根黙庵,枯尾花,0.4349
pd1f72ea6b06bc43,張鎰はじめ皆があっけにとられて見ていると、二人の倩娘の体は急にぴったり引ついて一人の女となった。,陳玄祐,倩娘,0.4493
pd2c8e20edfc5454,リイはあんまり不思議なのに驚いて、棒を取り落そうとした位でした。,香倶土三鳥,奇妙な遠眼鏡,0.4927
pdd4a6e18c117973,私は以上のような者であり、又以上のような場に居ます。,高村光太郎,詩について語らず,0.4952
pdf34b8d4cedfe5a,近時は平易にいってすむことを高遠めかしく説くことが流行である。,高浜虚子,俳句の作りよう,0.4012
pde65b01121b1099,一本が顫え声を出すと、空気の中に顫えて行ってだんだん細くなる。,魯迅,薬,0.5822
pd302f15fbe351b3,とよ子がベッドで外の話声を聴いて、蛸さんて実に名の通りだなどと、おかしげに云った。,鷹野つぎ,草藪,0.6281
pdea0ecef7c4674d,と、そこに、お里もしょんぼり立っていた。,黒島伝治,窃む女,0.7128
pd5ad999ce54ac10,どの家もどの家も白い壁に青い屋根で、その下から青や黄色の電燈がキラキラと光っています。,かぐつちみどり,オシャベリ姫,0.5206
